GOOD,992575,Greenway Carriers,Anova,NE,KS,0,550,,
GOOD,992577,Delagato's Express,Spirit Soda,CA,CA,0.5,390,,
GOOD,992579,Xpressway,Spirit Soda,CA,CA,0.7,400,,
GOOD,992580,Greenway Carriers,Spirit Soda,CA,CA,0,390,,
GOOD,992582,Airtight Shipping,Spirit Soda,CA,CA,-0.5,390,,
GOOD,992585,Greenway Carriers,Spirit Soda,CA,CA,0.5,400,,
GOOD,992586,Airtight Shipping,Spirit Soda,CA,CA,0.5,390,,
GOOD,992587,Delagato's Express,Spirit Soda,CA,CA,0.7,350,,
GOOD,992588,Federal Amulgated,Spirit Soda,CA,CA,-1.1,383,,
GOOD,992589,Xpressway,Spirit Soda,CA,CA,-0.5,400,,
GOOD,992590,Greenway Carriers,Spirit Soda,CA,CA,0.3,400,,
GOOD,992591,Cross Country Express Shippers,Spirit Soda,CA,NV,-3.3,700,,
GOOD,992592,Cross Country Express Shippers,Spirit Soda,CA,NV,0,700,,
GOOD,992593,Federal Amulgated,Spirit Soda,CA,NV,0.3,700,,
GOOD,992597,Xpressway,Eliza Software,CA,PA,0,4,475,
GOOD,992599,Delagato's Express,Anova,WA,WA,0.5,300,,
GOOD,992602,Delagato's Express,Anova,WA,WA,0,300,,
GOOD,992605,Federal Amulgated,Spirit Soda,CA,NV,0.5,700,,
GOOD,992611,Greenway Carriers,Viktoria's,AR,WI,0.3,1,280,
GOOD,992616,Cross Country Express Shippers,Anova,CA,CA,-2.3,335,,
GOOD,992617,Airtight Shipping,Anova,WA,WA,-6,300,,
GOOD,992620,Greenway Carriers,Accent on Style,MD,KY,0,600,,0
GOOD,992622,Cross Country Express Shippers,Spirit Soda,CA,NV,0.3,700,,
GOOD,992624,Greenway Carriers,Spirit Soda,CA,NV,-1.9,700,,
GOOD,992625,Airtight Shipping,Spirit Soda,CA,CA,0.3,390,,
GOOD,992626,Greenway Carriers,Spirit Soda,CA,CA,0.3,390,,
GOOD,992627,Federal Amulgated,Spirit Soda,CA,CA,-0.8,390,,
GOOD,992628,Xpressway,Spirit Soda,CA,CA,0,390,,
GOOD,992631,Xpressway,Spirit Soda,CA,CA,0,350,,
GOOD,992632,Delagato's Express,Spirit Soda,CA,CA,-4,400,,
GOOD,992633,Airtight Shipping,Spirit Soda,CA,CA,0.8,390,,
GOOD,992634,Xpressway,Spirit Soda,CA,CA,0.3,390,,
GOOD,992636,Greenway Carriers,Spirit Soda,CA,WA,0,1,750,
GOOD,992638,Xpressway,Spirit Soda,CA,WA,-1.3,1,776,
GOOD,992639,Xpressway,Spirit Soda,CA,OR,0,1,650,
GOOD,992640,Cross Country Express Shippers,Anova,OK,TX,-0.5,563,,
GOOD,992645,Greenway Carriers,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992648,Airtight Shipping,Anova,WA,WA,0,300,,
GOOD,992650,Greenway Carriers,Viktoria's,AR,WI,0.5,1,110,
GOOD,992652,Cross Country Express Shippers,Anova,NE,KS,0,525,,
GOOD,992654,Cross Country Express Shippers,Spirit Soda,CA,NV,-0.3,700,,
GOOD,992655,Cross Country Express Shippers,Spirit Soda,CA,NV,0,700,,
GOOD,992658,Greenway Carriers,Spirit Soda,CA,CA,0.7,390,,
GOOD,992659,Delagato's Express,Spirit Soda,CA,CA,0.3,400,,
GOOD,992660,Greenway Carriers,Spirit Soda,CA,CA,0.5,400,,
GOOD,992661,Cross Country Express Shippers,Spirit Soda,CA,CA,0.8,390,,
GOOD,992662,Cross Country Express Shippers,Spirit Soda,CA,CA,0,350,,
GOOD,992663,Delagato's Express,Spirit Soda,CA,CA,0,390,,
GOOD,992664,Greenway Carriers,Spirit Soda,CA,CA,0.9,390,,
GOOD,992665,Federal Amulgated,Spirit Soda,CA,CA,0.5,390,,
GOOD,992666,Greenway Carriers,Spirit Soda,CA,CA,0.8,390,,
GOOD,992667,Greenway Carriers,Spirit Soda,CA,CA,0.3,,,
GOOD,992668,Greenway Carriers,Spirit Soda,CA,CA,0,350,,
GOOD,992669,Federal Amulgated,Spirit Soda,CA,CA,-0.8,390,,
GOOD,992670,Cross Country Express Shippers,Spirit Soda,CA,CA,-0.5,390,,
GOOD,992671,Airtight Shipping,Spirit Soda,CA,CA,0.5,350,,
GOOD,992673,Greenway Carriers,Spirit Soda,CA,NV,0.3,700,,
GOOD,992674,Federal Amulgated,Spirit Soda,CA,NV,0,700,,
GOOD,992679,Greenway Carriers,Anova,WA,WA,0.3,300,,
GOOD,992680,Federal Amulgated,Anova,WA,WA,-0.1,300,,
GOOD,992681,Xpressway,Spirit Soda,AZ,NM,0,800,,
GOOD,992686,Greenway Carriers,Spirit Soda,CA,NV,-1.5,700,,
GOOD,992687,Greenway Carriers,Spirit Soda,CA,NV,-0.2,700,,
GOOD,992688,Xpressway,Spirit Soda,CA,NV,0.5,700,,
GOOD,992689,Cross Country Express Shippers,Anova,WA,WA,0.8,300,,
GOOD,992691,Cross Country Express Shippers,Anova,WA,WA,0,300,,
GOOD,992697,Xpressway,Spirit Soda,CA,CA,0,300,,
GOOD,992699,Xpressway,Spirit Soda,CA,NV,-3,700,,
GOOD,992701,Airtight Shipping,Spirit Soda,CA,WA,0.6,2,0,
GOOD,992702,Cross Country Express Shippers,Accent on Style,IL,KY,-0.7,600,,-42
GOOD,992703,Airtight Shipping,Spirit Soda,AZ,NM,-0.2,800,,
GOOD,992704,Greenway Carriers,Viktoria's,AR,WI,0.3,950,,
GOOD,992706,Greenway Carriers,Viktoria's,AR,WI,0.8,1,250,
GOOD,992708,Airtight Shipping,Anova,AZ,WA,0,1,900,
GOOD,992710,Cross Country Express Shippers,Spirit Soda,CA,NV,0.5,700,,
GOOD,992711,Delagato's Express,Spirit Soda,CA,CA,0.3,460,,
GOOD,992712,Delagato's Express,Spirit Soda,CA,CA,-0.3,510,,
GOOD,992715,Xpressway,Spirit Soda,CA,CA,0,350,,
GOOD,992716,Xpressway,Spirit Soda,CA,CA,0.5,390,,
GOOD,992719,Cross Country Express Shippers,Spirit Soda,CA,CA,-0.2,390,,
GOOD,992720,Delagato's Express,Spirit Soda,CA,CA,-3,390,,
GOOD,992721,Federal Amulgated,Spirit Soda,CA,CA,-1.3,350,,
GOOD,992722,Greenway Carriers,Spirit Soda,CA,CA,0,390,,
GOOD,992723,Greenway Carriers,Spirit Soda,CA,CA,0,350,,
GOOD,992724,Federal Amulgated,Spirit Soda,CA,CA,0,350,,
GOOD,992730,Greenway Carriers,Spirit Soda,CA,CA,-1.8,350,,
GOOD,992731,Xpressway,Spirit Soda,CA,CA,0.5,310,,
GOOD,992733,Greenway Carriers,Spirit Soda,CA,CA,0,310,,
GOOD,992736,Delagato's Express,Spirit Soda,CA,WA,0,1,845,
GOOD,992737,Greenway Carriers,Spirit Soda,CA,CA,0.5,420,,
GOOD,992739,Greenway Carriers,Spirit Soda,CA,CA,-0.4,450,,
GOOD,992740,Greenway Carriers,Spirit Soda,CA,CA,0.1,420,,
GOOD,992741,Delagato's Express,Spirit Soda,CA,CA,1,450,,
GOOD,992743,Airtight Shipping,Viktoria's,AR,WI,0.2,1,52,
GOOD,992744,Xpressway,Viktoria's,AR,WI,-0.3,1,270,
GOOD,992745,Cross Country Express Shippers,Spirit Soda,CA,NV,-0.1,700,,
GOOD,992746,Airtight Shipping,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992747,Cross Country Express Shippers,Viktoria's,AR,WI,0,1,25,
GOOD,992748,Delagato's Express,Viktoria's,AR,WI,0,1,35,
GOOD,992749,Airtight Shipping,Viktoria's,AR,WI,-6,1,25,
GOOD,992750,Xpressway,Anova,OK,TX,-3.5,540,,
GOOD,992751,Xpressway,Anova,VA,PA,-0.5,605,,
GOOD,992752,Delagato's Express,Spirit Soda,CA,NV,-2.5,700,,
GOOD,992753,Cross Country Express Shippers,Spirit Soda,CA,NV,0,700,,
GOOD,992755,Xpressway,Spirit Soda,CA,CA,-1,420,,
GOOD,992757,Delagato's Express,Spirit Soda,CA,CA,-0.5,460,,
GOOD,992760,Xpressway,Spirit Soda,CA,CA,-4.5,497,,
GOOD,992762,Cross Country Express Shippers,Spirit Soda,CA,CA,-1.4,390,,
GOOD,992764,Greenway Carriers,Spirit Soda,CA,CA,0.8,390,,
GOOD,992766,Greenway Carriers,Spirit Soda,CA,CA,-0.2,395,,
GOOD,992767,Federal Amulgated,Spirit Soda,CA,CA,-0.8,390,,
GOOD,992769,Greenway Carriers,Spirit Soda,CA,CA,-3,390,,
GOOD,992770,Greenway Carriers,Spirit Soda,CA,CA,0.5,390,,
GOOD,992771,Greenway Carriers,Spirit Soda,CA,CA,-0.3,390,,
GOOD,992775,Delagato's Express,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992776,Airtight Shipping,Spirit Soda,CA,NV,-1.9,700,,
GOOD,992777,Cross Country Express Shippers,Spirit Soda,CA,NV,0.2,750,,
GOOD,992782,Federal Amulgated,Spirit Soda,CA,CA,0,460,,
GOOD,992784,Greenway Carriers,Spirit Soda,CA,CA,0.3,460,,
GOOD,992785,Airtight Shipping,Value Mart,CA,WA,0.5,1,850,
GOOD,992786,Cross Country Express Shippers,Eliza Software,CA,PA,0,4,475,
GOOD,992787,Delagato's Express,Viktoria's,AR,WI,0.5,1,95,
GOOD,992789,Federal Amulgated,Viktoria's,AR,WI,-24.5,1,250,
GOOD,992790,Cross Country Express Shippers,Value Mart,CA,WA,0.2,1,950,
GOOD,992795,Cross Country Express Shippers,Spirit Soda,CA,NV,0.8,700,,
GOOD,992796,Greenway Carriers,Kyle Industries,KY,AR,0,693,,
GOOD,992797,Greenway Carriers,Kyle Industries,KY,AR,0.3,693,,
GOOD,992798,Xpressway,Kyle Industries,KY,MI,0,825,,
GOOD,992799,Xpressway,Kyle Industries,KY,AR,0,693,,
GOOD,992801,Greenway Carriers,Viktoria's,AR,WI,0.5,1,10,
GOOD,992802,Cross Country Express Shippers,Accent on Style,NC,KY,-1,650,,-60
GOOD,992803,Federal Amulgated,Spirit Soda,AZ,NM,0,810,,
GOOD,992805,Cross Country Express Shippers,Spirit Soda,CA,CA,-2,430,,
GOOD,992807,Greenway Carriers,Spirit Soda,CA,NV,0.8,700,,
GOOD,992808,Federal Amulgated,Spirit Soda,CA,NV,0.2,700,,
GOOD,992809,Cross Country Express Shippers,Spirit Soda,CA,NV,0.7,700,,
GOOD,992811,Cross Country Express Shippers,Spirit Soda,AZ,NM,0.2,800,,
GOOD,992812,Xpressway,Spirit Soda,CA,NV,-5.5,700,,
GOOD,992813,Xpressway,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992817,Federal Amulgated,Endova Corp,WA,NY,-0.5,3,900,
GOOD,992818,Delagato's Express,Endova Corp,WA,MA,-0.5,3,298,
GOOD,992820,Airtight Shipping,Spirit Soda,CA,NV,-0.8,705,,
GOOD,992826,Airtight Shipping,Spirit Soda,CA,NV,0.5,700,,
GOOD,992827,Greenway Carriers,Spirit Soda,CA,NV,0.5,700,,
GOOD,992828,Cross Country Express Shippers,Spirit Soda,CA,NV,0.5,700,,
GOOD,992829,Cross Country Express Shippers,Spirit Soda,CA,NV,-4,700,,
GOOD,992830,Cross Country Express Shippers,Spirit Soda,CA,NV,0.6,700,,
GOOD,992831,Greenway Carriers,Spirit Soda,CA,NV,0.7,700,,
GOOD,992832,Greenway Carriers,Eliza Software,CA,PA,-2.5,4,975,
GOOD,992834,Xpressway,Spirit Soda,CA,OR,-3.3,1,800,
GOOD,992837,Airtight Shipping,Anova,TX,CO,0.3,1,0,
GOOD,992839,Greenway Carriers,Anova,OK,TX,-0.9,605,,
GOOD,992840,Greenway Carriers,Anova,TX,TX,-1,540,,
GOOD,992841,Federal Amulgated,Anova,TX,TX,-21,550,,
GOOD,992842,Airtight Shipping,Spirit Soda,CA,NV,0.8,700,,
GOOD,992843,Greenway Carriers,Spirit Soda,CA,NV,0.4,700,,
GOOD,992844,Greenway Carriers,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992849,Delagato's Express,Spirit Soda,CA,WA,0,1,950,
GOOD,992851,Cross Country Express Shippers,Spirit Soda,CA,CA,0,420,,
GOOD,992852,Cross Country Express Shippers,Spirit Soda,CA,CA,-1.4,400,,
GOOD,992853,Airtight Shipping,Spirit Soda,CA,CA,-0.3,425,,
GOOD,992858,Airtight Shipping,Firebright,CA,CA,0.6,316,,
GOOD,992860,Xpressway,Eliza Software,CA,PA,0.5,4,673,
GOOD,992862,Greenway Carriers,Spirit Soda,CA,NV,0.7,700,,
GOOD,992864,Delagato's Express,Eliza Software,TN,KY,0.3,1,545,
GOOD,992867,Xpressway,Value Mart,OR,WA,0.2,350,,
GOOD,992868,Federal Amulgated,Value Mart,OR,WA,0,350,,
GOOD,992870,Cross Country Express Shippers,Spirit Soda,CA,NV,-1,700,,
GOOD,992871,Cross Country Express Shippers,Spirit Soda,CA,NV,-2.5,700,,
GOOD,992872,Federal Amulgated,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992873,Xpressway,Spirit Soda,CA,WA,-0.7,1,960,
GOOD,992874,Delagato's Express,Accent on Style,OR,CA,0.8,1,100,48
GOOD,992875,Greenway Carriers,Firebright,KY,FL,-0.5,867,,
GOOD,992876,Xpressway,Eliza Software,CA,PA,0,4,665,
GOOD,992877,Federal Amulgated,Kyle Industries,KY,AR,-3.3,725,,
GOOD,992878,Greenway Carriers,Kyle Industries,KY,AR,-6,730,,
GOOD,992880,Greenway Carriers,Kyle Industries,KY,AR,0.8,760,,
GOOD,992883,Xpressway,Anova,OK,TX,-0.8,665,,
GOOD,992884,Greenway Carriers,Spirit Soda,CA,NV,-8,700,,
GOOD,992885,Delagato's Express,Spirit Soda,CA,NV,-1.3,700,,
GOOD,992886,Airtight Shipping,Spirit Soda,CA,NV,0.3,700,,
GOOD,992887,Xpressway,Spirit Soda,CA,NV,0.5,700,,
GOOD,992888,Xpressway,Spirit Soda,CA,NV,-0.7,700,,
GOOD,992889,Federal Amulgated,Spirit Soda,CA,NV,0,700,,
GOOD,992891,Greenway Carriers,Spirit Soda,CA,WA,0.7,2,100,
GOOD,992892,Delagato's Express,Spirit Soda,CA,OR,0.1,1,500,
GOOD,992893,Federal Amulgated,Spirit Soda,CA,WA,0.5,2,100,
GOOD,992894,Greenway Carriers,Spirit Soda,CA,WA,0.5,2,100,
GOOD,992895,Delagato's Express,Spirit Soda,CA,WA,0.5,,,
GOOD,992896,Xpressway,Spirit Soda,CA,OR,0.5,1,450,
GOOD,992897,Xpressway,Spirit Soda,CA,OR,0.5,1,475,
GOOD,992898,Greenway Carriers,Spirit Soda,CA,OR,0,1,500,
GOOD,992899,Greenway Carriers,Spirit Soda,CA,OR,0,1,475,
GOOD,992900,Greenway Carriers,Spirit Soda,CA,OR,0.3,1,490,
GOOD,992901,Cross Country Express Shippers,Spirit Soda,CA,NV,-1,700,,
GOOD,992903,Cross Country Express Shippers,Spirit Soda,CA,NV,0.8,700,,
GOOD,992905,Airtight Shipping,Eliza Software,CA,PA,0.5,4,685,
GOOD,992906,Greenway Carriers,Spirit Soda,CA,NV,0.5,700,,
GOOD,992907,Greenway Carriers,Spirit Soda,CA,NV,-0.5,700,,
GOOD,992914,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,375,,
GOOD,992915,Delagato's Express,Spirit Soda,CA,CA,-0.3,375,,
GOOD,992919,Greenway Carriers,Anova,OK,TX,0,605,,
GOOD,992920,Greenway Carriers,Spirit Soda,CA,NV,0,700,,
GOOD,992921,Greenway Carriers,Spirit Soda,CA,NV,0,700,,
GOOD,992923,Cross Country Express Shippers,Spirit Soda,CA,CA,0.8,375,,
GOOD,992925,Airtight Shipping,Spirit Soda,CA,CA,0.7,375,,
GOOD,992926,Delagato's Express,Spirit Soda,CA,CA,0,375,,
GOOD,992927,Cross Country Express Shippers,Spirit Soda,CA,CA,0,375,,
GOOD,992928,Greenway Carriers,Spirit Soda,CA,CA,0.8,375,,
GOOD,992929,Greenway Carriers,Spirit Soda,CA,CA,0.5,375,,
GOOD,992931,Airtight Shipping,Spirit Soda,CA,CA,0,375,,
GOOD,992932,Xpressway,Spirit Soda,CA,CA,-3,350,,
GOOD,992934,Xpressway,Spirit Soda,AZ,NM,0.6,800,,
GOOD,992935,Xpressway,Spirit Soda,CA,OR,-2.1,1,750,
GOOD,992936,Delagato's Express,Eliza Software,CA,PA,-0.3,4,619,
GOOD,992939,Xpressway,Spirit Soda,CA,NV,0,700,,
GOOD,992941,Greenway Carriers,Spirit Soda,CA,NV,0.8,700,,
GOOD,992944,Cross Country Express Shippers,Spirit Soda,CA,WA,0.5,1,875,
GOOD,992945,Cross Country Express Shippers,Spirit Soda,CA,WA,0.1,2,25,
GOOD,992947,Delagato's Express,Spirit Soda,CA,WA,-0.2,2,100,
GOOD,992948,Federal Amulgated,Spirit Soda,CA,WA,-1.8,2,25,
GOOD,992949,Federal Amulgated,Spirit Soda,CA,WA,0,2,100,
GOOD,992950,Xpressway,Spirit Soda,CA,WA,-1.5,2,25,
GOOD,992952,Greenway Carriers,Spirit Soda,CA,WA,0,2,50,
GOOD,992953,Delagato's Express,Spirit Soda,CA,WA,0.6,2,100,
GOOD,992954,Cross Country Express Shippers,Spirit Soda,CA,WA,-0.2,2,100,
GOOD,992955,Airtight Shipping,Spirit Soda,CA,WA,0.3,2,150,
GOOD,992956,Airtight Shipping,Spirit Soda,CA,WA,-1.3,2,100,
GOOD,992957,Cross Country Express Shippers,Spirit Soda,CA,WA,0,1,818,
GOOD,992959,Greenway Carriers,Kyle Industries,KY,AR,0.5,760,,
GOOD,992960,Greenway Carriers,Kyle Industries,KY,AR,0,760,,
GOOD,992961,Cross Country Express Shippers,Kyle Industries,KY,AR,0,760,,
GOOD,992962,Airtight Shipping,Kyle Industries,KY,AR,0,150,,
GOOD,992964,Xpressway,Anova,ID,UT,0.5,525,,
GOOD,992966,Xpressway,Anova,ID,UT,0,500,,
GOOD,992967,Cross Country Express Shippers,Eliza Software,CA,PA,0,4,653,
GOOD,992968,Xpressway,Anova,NE,KS,0.3,525,,
GOOD,992970,Xpressway,Anova,NE,KS,0.8,525,,
GOOD,992973,Federal Amulgated,Spirit Soda,CA,NV,0,700,,
GOOD,992975,Xpressway,Spirit Soda,CA,NV,0.4,700,,
GOOD,992977,Xpressway,Spirit Soda,CA,OR,0.6,1,727,
GOOD,992979,Xpressway,Spirit Soda,CA,CA,-1.9,390,,
GOOD,992982,Federal Amulgated,Spirit Soda,CA,CA,0.8,400,,
GOOD,992985,Greenway Carriers,Spirit Soda,CA,CA,0.1,375,,
GOOD,992987,Cross Country Express Shippers,Spirit Soda,CA,CA,0.2,375,,
GOOD,992988,Cross Country Express Shippers,Spirit Soda,CA,CA,-1.3,375,,
GOOD,992989,Federal Amulgated,Eliza Software,CA,PA,0.5,4,673,
GOOD,992992,Delagato's Express,Anova,CA,CA,-2.7,880,,
GOOD,992993,Greenway Carriers,Spirit Soda,CA,NV,-5,711,,
GOOD,992994,Xpressway,Spirit Soda,CA,NV,-1.5,700,,
GOOD,992995,Greenway Carriers,Spirit Soda,CA,NV,-2.5,700,,
GOOD,992996,Greenway Carriers,Spirit Soda,CA,NV,0.8,750,,
GOOD,992999,Airtight Shipping,Firebright,KY,VA,0.8,975,,
GOOD,993001,Airtight Shipping,Spirit Soda,AZ,NM,-1,800,,
GOOD,993003,Airtight Shipping,Spirit Soda,CA,NV,0,711,,
GOOD,993004,Delagato's Express,Spirit Soda,CA,NV,0.8,711,,
GOOD,993007,Airtight Shipping,Spirit Soda,CA,CA,-1,375,,
GOOD,993009,Cross Country Express Shippers,Spirit Soda,CA,CA,-1,375,,
GOOD,993012,Greenway Carriers,Spirit Soda,CA,CA,0,375,,
GOOD,993013,Greenway Carriers,Spirit Soda,CA,CA,0,375,,
GOOD,993014,Cross Country Express Shippers,Spirit Soda,CA,CA,0.5,375,,
GOOD,993015,Delagato's Express,Spirit Soda,CA,CA,-2.1,350,,
GOOD,993017,Cross Country Express Shippers,Eliza Software,CA,PA,0,4,672,
GOOD,993018,Greenway Carriers,Firebright,KY,WI,0,760,,
GOOD,993019,Greenway Carriers,Anova,NC,KS,0.8,1,850,
GOOD,993021,Cross Country Express Shippers,Spirit Soda,CA,NV,0,711,,
GOOD,993023,Federal Amulgated,Spirit Soda,CA,NV,0.7,711,,
GOOD,993025,Cross Country Express Shippers,Anova,NC,KS,-1.5,1,850,
GOOD,993026,Airtight Shipping,Spirit Soda,CA,CA,-0.2,715,,
GOOD,993028,Delagato's Express,Spirit Soda,CA,WA,-2.3,2,70,
GOOD,993029,Greenway Carriers,Spirit Soda,CA,WA,0,1,818,
GOOD,993031,Cross Country Express Shippers,Anova,OK,TX,0,1,60,
GOOD,993032,Greenway Carriers,Spirit Soda,CA,CA,0,405,,
GOOD,993034,Greenway Carriers,Spirit Soda,CA,CA,0.8,200,,
GOOD,993035,Greenway Carriers,Anova,AZ,UT,0,875,,
GOOD,993036,Delagato's Express,Firebright,CA,CA,-0.1,525,,
GOOD,993037,Greenway Carriers,Anova,AZ,UT,0,1,150,
GOOD,993039,Cross Country Express Shippers,Spirit Soda,CA,WA,0.5,1,900,
GOOD,993040,Delagato's Express,Spirit Soda,CA,WA,0,2,195,
GOOD,993041,Xpressway,Spirit Soda,CA,WA,-0.3,2,146,
GOOD,993042,Greenway Carriers,Spirit Soda,CA,WA,-0.2,1,900,
GOOD,993043,Greenway Carriers,Spirit Soda,CA,NV,-0.5,711,,
GOOD,993045,Xpressway,Spirit Soda,CA,NV,-2.7,711,,
GOOD,993047,Greenway Carriers,Spirit Soda,CA,CA,0,200,,
GOOD,993050,Cross Country Express Shippers,Spirit Soda,CA,NV,0.5,875,,
GOOD,993051,Airtight Shipping,Anova,NC,KS,0.8,1,630,
GOOD,993052,Xpressway,Anova,AZ,UT,0.2,1,550,
GOOD,993053,Greenway Carriers,Kyle Industries,KY,AR,0.1,758,,
GOOD,993054,Cross Country Express Shippers,Anova,TX,TX,0.8,590,,
GOOD,993055,Airtight Shipping,Anova,TX,TX,-2,590,,
GOOD,993056,Greenway Carriers,Anova,TX,TX,-4.4,560,,
GOOD,993057,Greenway Carriers,Kyle Industries,KY,AR,-4,758,,
GOOD,993059,Federal Amulgated,Firebright,CA,CA,-0.5,236,,
GOOD,993060,Greenway Carriers,Viktoria's,AR,WI,-4.5,1,70,
GOOD,993062,Airtight Shipping,Value Mart,OH,CA,0.6,919,,
GOOD,993063,Greenway Carriers,Anova,NE,KS,0.3,600,,
GOOD,993065,Xpressway,Spirit Soda,CA,NV,-0.5,711,,
GOOD,993067,Xpressway,Spirit Soda,CA,NV,-2.3,711,,
GOOD,993068,Cross Country Express Shippers,Spirit Soda,CA,WA,0,1,818,
GOOD,993069,Greenway Carriers,Spirit Soda,CA,WA,0.5,2,190,
GOOD,993070,Greenway Carriers,Spirit Soda,CA,OR,0.5,1,750,
GOOD,993072,Delagato's Express,Anova,CA,AZ,-1,1,50,
GOOD,993073,Federal Amulgated,Anova,CA,AZ,-0.5,1,50,
GOOD,993074,Federal Amulgated,Kyle Industries,KY,AR,0.6,758,,
GOOD,993077,Xpressway,Spirit Soda,CA,NV,-0.8,711,,
GOOD,993078,Xpressway,Spirit Soda,CA,NV,-4,711,,
GOOD,993079,Xpressway,Spirit Soda,CA,NV,-0.5,711,,
GOOD,993080,Greenway Carriers,Anova,AZ,UT,0,1,200,
GOOD,993081,Federal Amulgated,Spirit Soda,CA,NV,-0.8,711,,
GOOD,993082,Airtight Shipping,Spirit Soda,CA,NV,0,711,,
GOOD,993084,Cross Country Express Shippers,Spirit Soda,AZ,NM,0,800,,
GOOD,993085,Airtight Shipping,Spirit Soda,AZ,NM,0,900,,
GOOD,993086,Delagato's Express,Spirit Soda,CA,WA,0.5,2,50,
GOOD,993087,Cross Country Express Shippers,Spirit Soda,CA,OR,0,1,850,
GOOD,993088,Airtight Shipping,Anova,AZ,UT,0.5,1,150,
GOOD,993091,Cross Country Express Shippers,Firebright,KY,OH,0,500,,
GOOD,993092,Xpressway,Viktoria's,AR,WI,0.8,1,110,
GOOD,993095,Greenway Carriers,Spirit Soda,AZ,NM,0,800,,
GOOD,993097,Greenway Carriers,Spirit Soda,CA,NV,-0.5,711,,
GOOD,993099,Delagato's Express,Spirit Soda,AZ,NM,0.6,800,,
GOOD,993100,Cross Country Express Shippers,Accent on Style,GA,KY,-1.3,635,,-78
GOOD,993102,Airtight Shipping,Anova,TX,TX,0.8,600,,
GOOD,993103,Federal Amulgated,Spirit Soda,CA,NV,0,711,,
GOOD,993104,Greenway Carriers,Anova,MN,KS,0,1,50,
GOOD,993105,Delagato's Express,Anova,NE,KS,0,525,,
GOOD,993108,Xpressway,Anova,PA,PA,0,300,,
GOOD,993113,Airtight Shipping,Accent on Style,TX,KY,0.5,1,175,30
GOOD,993114,Cross Country Express Shippers,Accent on Style,MI,KY,-1.5,500,,-90
GOOD,993115,Delagato's Express,Accent on Style,OK,KY,0.1,1,225,6
GOOD,993116,Airtight Shipping,Spirit Soda,CA,NV,0,711,,
GOOD,993117,Xpressway,Spirit Soda,CA,NV,0,711,,
GOOD,993119,Federal Amulgated,Spirit Soda,CA,NV,-1,711,,
GOOD,993120,Federal Amulgated,Eliza Software,CA,PA,-1,4,475,
GOOD,993121,Cross Country Express Shippers,Eliza Software,CA,PA,0.8,4,475,
GOOD,993122,Cross Country Express Shippers,Firebright,CA,CA,-0.3,191,,
GOOD,993123,Greenway Carriers,Spirit Soda,AZ,NM,-0.5,850,,
GOOD,993126,Cross Country Express Shippers,Spirit Soda,CA,NV,0.8,711,,
GOOD,993128,Cross Country Express Shippers,Viktoria's,AR,WI,0,1,225,
GOOD,993130,Federal Amulgated,Anova,AZ,UT,0.8,1,150,
GOOD,993131,Cross Country Express Shippers,Value Mart,CA,WA,0,1,975,
GOOD,993133,Federal Amulgated,Anova,OH,MO,-0.5,780,,
GOOD,993135,Federal Amulgated,Spirit Soda,CA,NV,0.9,711,,
GOOD,993136,Greenway Carriers,Spirit Soda,CA,NV,0,711,,
GOOD,993137,Greenway Carriers,Spirit Soda,CA,NV,0.3,711,,
GOOD,993138,Greenway Carriers,Spirit Soda,CA,NV,0.3,711,,
GOOD,993141,Cross Country Express Shippers,Kyle Industries,KY,TN,0,500,,
GOOD,993144,Greenway Carriers,Anova,NM,CO,0.5,900,,
GOOD,993146,Xpressway,Anova,ID,UT,0.5,500,,
GOOD,993147,Greenway Carriers,Spirit Soda,CA,WA,0.2,1,925,
GOOD,993148,Airtight Shipping,Spirit Soda,CA,CA,0.3,435,,
GOOD,993149,Federal Amulgated,Spirit Soda,CA,CA,0.3,430,,
GOOD,993154,Delagato's Express,Spirit Soda,CA,WA,-1.2,2,465,
GOOD,993156,Greenway Carriers,Spirit Soda,CA,NV,-2,711,,
GOOD,993158,Xpressway,Spirit Soda,CA,NV,0.2,711,,
GOOD,993159,Greenway Carriers,Accent on Style,NC,KY,0,650,,0
GOOD,993161,Greenway Carriers,Spirit Soda,AZ,NM,-3.1,900,,
GOOD,993163,Federal Amulgated,Spirit Soda,CA,AZ,0,950,,
GOOD,993165,Cross Country Express Shippers,Spirit Soda,CA,NV,0.5,711,,
GOOD,993166,Greenway Carriers,Spirit Soda,CA,NV,0,711,,
GOOD,993169,Greenway Carriers,Anova,WA,WA,0.5,350,,
GOOD,993170,Greenway Carriers,Anova,WA,WA,0,375,,
GOOD,993172,Greenway Carriers,Anova,WA,WA,0,375,,
GOOD,993173,Airtight Shipping,Anova,PA,PA,0.8,300,,
GOOD,993175,Cross Country Express Shippers,Koncept,OR,WA,0,677,,
GOOD,993176,Airtight Shipping,Anova,OR,WA,0.2,677,,
GOOD,993177,Delagato's Express,Anova,OR,WA,-0.2,350,,
